tr,lsa
0.154383211738,0.151822427047
0.0405508393899,0.153215342733
0.71651009522,0.425579177484
0.662444797986,0.630080108925
0.132444977762,0.254445368837
0.241600684749,0.551362178091
0.0,0.339601576669
0.0839845007463,0.0849273613332
0.208696319432,0.292147464616
0.372508761317,0.228994029837
0.247899624992,0.235576048821
0.406670355632,0.29765030324
0.430585454494,0.434780093518
0.1119144602,0.271417160768
0.126381952223,0.168678684493
0.0671689457921,0.0378350982382
0.219460614469,0.184175382171
0.345246451241,0.329915736542
0.206058765214,0.298560130965
0.0837632892495,0.376854805471
0.258706073541,0.383578073395
0.111635758107,0.105121816472
0.327876222532,0.42225121047
0.141807377678,0.280392226773
0.33494827237,0.252751664066
0.117101297188,0.100210023371
0.414510912322,0.4769747848
0.106360047328,0.328939003495
0.293944357787,0.223552060881
0.357729332773,0.355829185388
0.35938381058,0.0
0.102550231159,0.162203776864
0.17518058892,0.372990152972
0.223860757605,0.286189951022
0.0479842722425,0.434508148361
0.121657618093,0.0787237129566
0.116249038797,0.185671044692
0.216003275223,0.23035518844
0.225468210787,0.257488195205
0.0622676929424,0.0364008191986
0.199848647396,0.503957433836
0.0,0.0
0.168764028507,0.437214506806
0.416490858163,0.406299741273
0.0773196119547,0.260020903182
0.240408283527,0.192622693033
0.437852953061,0.395269942123
0.496323065839,0.0
0.356434997114,0.287691289608
0.0935494902064,0.3076293999
0.45640897009,0.430687089292
0.0572350567627,0.0931465291568
0.36026056179,0.373030785951
0.323629702169,0.376529362561
0.0212850226234,0.161028244262
0.476345274816,0.366252852758
0.193357898743,0.554591164311
0.133347167772,0.4830228711
0.438142696865,0.30858339981
0.320208525086,0.341239816475
0.188955807716,0.19383147516
0.504245324306,0.495672474159
0.295165796732,0.188784563533
0.131667907481,0.319225039413
0.396291947218,0.381789048187
0.357525581926,0.416538814206
0.215038045027,0.218680325579
0.0,0.0
0.194353828864,0.193861530921
0.0170251457643,0.130462205893
0.487119492803,0.487119492803
0.456061232162,0.465190980048
0.369509522273,0.449468363785
0.333148464356,0.299054129157
0.280803905964,0.126020696748
0.473552157736,0.176049322538
0.194346771318,0.111120760786
0.26684470126,0.277828481065
0.120487501648,0.295848074428
0.264575496473,0.17372790105
0.482094705481,0.337884613879
0.144429638394,0.144048775007
0.0510785635148,0.281352770164
0.57313166612,0.72661790909
0.196811810304,0.174242551899
0.409093637698,0.374631146965
0.354698401905,0.322977324358
0.302716823153,0.393990621947
0.12349405023,0.171128996152
0.412958654722,0.510695897101
0.400627141381,0.246721177402
0.396664253171,0.315362824803
0.291998543801,0.14980667489
0.28133529836,0.263147675817
0.493626642517,0.458383304444
0.439272974672,0.432576196907
0.0600349471654,0.242703026237
0.282849166992,0.239754347718
0.336483673764,0.302179632327
0.654381749196,0.548546598868
0.130296162762,0.325734311693
0.817777644762,0.614685855485
0.202318868375,0.188976415865
0.245518265071,0.255615701331
0.0,0.0
0.219015646447,0.318253487366
0.410407941495,0.25479151463
0.161898112589,0.132027966243
0.223951697731,0.214094220767
0.340647770082,0.302753689683
0.160359513517,0.605655304869
0.49321272319,0.374709394795
0.26687707096,0.331935142669
0.0,0.0
0.0234113064812,0.290849513059
0.200189653806,0.318426264123
0.215096038238,0.131484661869
0.520199645402,0.604062011423
0.0,0.103958715408
0.19044934018,0.170217642563
0.443665444501,0.434161810768
0.281028889357,0.206763496208
0.253061343418,0.353596864607
0.147815681356,0.341645678775
0.4926795541,0.547286416383
0.507018411537,0.497990652239
0.0637962510568,0.243353538974
0.209332203389,0.222451911674
0.304390458467,0.490799971091
0.092590960279,0.385106910228
0.209259607083,0.494030834584
0.0825565832938,0.100047454375
0.361482730322,0.359681719414
0.287019264944,0.31302613104
0.366681237785,0.343113069276
0.384206925398,0.345245670376
0.528537659196,0.361442091729
0.284538894464,0.35582661169
0.307006752254,0.308347628932
0.348891251078,0.396916764383
0.588151521643,0.529253058275
0.051410879766,0.350837887446
0.375913520792,0.439175296938
0.183701912505,0.134748051933
0.383889696407,0.362223082065
0.428931656351,0.47563814681
0.380518630154,0.377786896965
0.0,0.378568915048
0.574346380067,0.460008560021
0.315284050324,0.275948916911
0.394894255266,0.392008347969
0.219327177963,0.341862713145
0.455447042077,0.443468276419
0.291342626703,0.266737016409
0.47345488758,0.469033640595
0.262598272468,0.119884584611
0.29382898012,0.338860373685
0.214310922337,0.224328037971
0.504866780847,0.484864929797
0.306933620433,0.338162302551
0.472162438483,0.460475488575
0.202729218278,0.216681525229
0.267801461891,0.28508510023
0.203689112976,0.241320004861
0.178881576088,0.0789352551424
0.349956840495,0.389730676013
0.547451665223,0.200491621329
0.378324446735,0.369767895436
0.45947209257,0.271516419121
0.0,0.0
0.327255569533,0.288047311542
0.344875385003,0.315156734439
0.143477165947,0.119332416407
0.44398081402,0.313416274777
0.0788376022616,0.0322732276941
0.164588066836,0.198664161842
0.268296231271,0.238768496108
0.0486704436019,0.0355043709977
0.0,0.0
0.4071653328,0.312723917125
0.161374216832,0.25371743803
0.402324404572,0.230069622192
0.266345964793,0.410133031485
0.288180974495,0.312802468781
0.158583955064,0.250435522382
0.192124273022,0.282789708225
0.426778461692,0.653632837878
0.482934180191,0.503888749041
0.0,0.205081312369
0.130586646049,0.323888827954
0.546053013447,0.542307068134
0.0171024502922,0.37148438521
0.252815060906,0.172095823424
0.478887502262,0.609244622128
0.402242961256,0.393352173999
0.254925163666,0.282797660251
0.353328430843,0.265563499881
0.0,0.0
0.329063398951,0.491214511883
0.543118887653,0.541362547886
0.457685348309,0.411872018491
0.338260842905,0.348785023367
0.438969302326,0.566477265513
0.183852662074,0.344911553408
0.56584728134,0.525986113628
0.653581071126,0.324329006329
0.439153613513,0.283764799308
0.156757706003,0.156757706003
0.0846222679884,0.199579857004
0.522464778198,0.397753853924
0.156050298082,0.466871029737
0.448953531121,0.408048556124
0.085849009196,0.200609361146
0.0,0.0
0.349555216392,0.346157672642
0.346008952203,0.235894769989
0.162445353161,0.171439720234
0.250448492315,0.402329359098
0.191420606789,0.243512017355
0.598053142129,0.598053142129
0.383947040431,0.444783548356
0.0,0.356588528257
0.250879711054,0.347134760586
0.573841113388,0.543154096627
0.0,0.206571508998
0.170039993016,0.320838504017
0.417630904558,0.407907916562
0.456596012736,0.488358246165
0.221738733137,0.291851780477
0.164347175196,0.196984345111
0.430973538975,0.0
0.30188790314,0.0718841174616
0.14673173856,0.607203767364
0.462446001686,0.445327149895
0.327491527325,0.314862402005
0.266087423016,0.287219244993
0.266816989004,0.260841054326
0.223647288427,0.0990366408053
0.248169454201,0.238118986804
0.51756738912,0.51756738912
0.341705179788,0.293523171193
0.523211675306,0.317582165103
0.236121468036,0.332685987781
0.328492378871,0.287433260722
0.169436455168,0.308675794789
0.251012366249,0.270765815358
0.306597376932,0.301117971427
0.180076508197,0.221874577393
0.427883704217,0.381367713117
0.386064269742,0.380342520487
0.42830146099,0.371325876577
0.0787603263854,0.436400733762
0.366369742706,0.444361834041
0.361844259431,0.219202757384
0.272530359556,0.231798786545
0.333909527188,0.217179559218
0.224977332381,0.0809577591029
0.165201858985,0.273367878651
0.416649767899,0.450362744649
0.119724666413,0.273639671558
0.20697724202,0.471113350855
0.161170961626,0.237542046918
0.0588413069789,0.0462451408651
0.499104352257,0.366427543972
0.266713462859,0.241790626687
0.42648606644,0.411064377104
0.275005237829,0.376436071219
0.110214220846,0.488197666821
0.364633514116,0.390412452729
0.216373423858,0.293410231228
0.525645387424,0.509343107919
0.389840619251,0.389240325579
0.152442862012,0.0818814639035
0.527317738002,0.313078674649
0.114170093975,0.332982620694
0.414583104356,0.0849951788838
0.439262819312,0.351386190363
0.24897253045,0.192714101111
0.169011352616,0.19813847072
0.422489417235,0.406491204726
0.325675360501,0.324058869861
0.355053475841,0.345531926124
0.230152919926,0.319869297824
0.269137444949,0.140038254068
0.196505867591,0.201389260266
0.0839515157031,0.0638722813304
0.368399427925,0.376067673137
0.226854073177,0.191655888631
0.20189549285,0.146171215173
0.316825685331,0.304224645161
0.220041630615,0.516746279975
0.319160542668,0.266568232813
0.54739457181,0.216890043983
0.476845176104,0.347399363172
0.492586949943,0.55374684514
0.449901423005,0.341841565931
0.292176156274,0.351345394525
0.582876318656,0.52817246244
0.364419435842,0.318287608269
0.277837254875,0.299641714786
0.302455106143,0.247734259077
0.31273892158,0.193986661432
0.150337406397,0.251311485248
0.374459902452,0.419382017283
0.60848587847,0.484489002352
0.527710804473,0.471409617018
0.134722716217,0.268254517418
0.38936070683,0.273669043405
0.372064092725,0.324888062202
0.331337560827,0.228354580759
0.103046079697,0.217972533813
0.342062352872,0.180948534597
0.350956978305,0.396434647514
0.199285628824,0.224660473778
0.59024249926,0.551904930804
0.393676861477,0.452052881266
0.0724990888492,0.272356220498
0.500974278884,0.505336848242
0.566929142668,0.5252122134
0.341760237244,0.341760237244
0.168931216282,0.182894456695
0.573135133934,0.512893340622
0.254975728307,0.253634840148
0.590043093279,0.189706775758
0.250736301797,0.356018798971
0.217920892536,0.411195883941
0.0732388514661,0.117008466545
0.235676566796,0.426137490847
0.358243117785,0.382022207873
0.431699175481,0.262880763629
0.310933713357,0.36373943042
0.374456622937,0.344961295239
0.168365709858,0.18064777647
0.571514051579,0.571514051579
0.380292802159,0.378237834889
0.226235934586,0.331414256919
0.233582676107,0.323132445636
0.150488055834,0.244338585258
0.235560672992,0.257226239715
0.236951048145,0.272437559304
0.426790495582,0.428360201726
0.247139461808,0.368748666934
0.567684280876,0.560433574873
0.0418661603343,0.147219629272
0.294729735473,0.49136938975
0.252847253753,0.298691872682
0.132127504293,0.252670793474
0.370931344606,0.227651527866
0.0790339555827,0.167204638513
0.519215727662,0.314805522083
0.0214578370471,0.119339572261
0.320325133899,0.3448337771
0.345527700934,0.404996902119
0.215094087383,0.289220451311
0.0655278569403,0.150927850101
0.123746128135,0.15343793093
0.514681106197,0.409357310175
0.294233293472,0.590249270382
0.216895740806,0.186218005668
0.336015145544,0.37751512354
0.565857452357,0.0
0.280414288825,0.48518467234
0.485194080575,0.497199336782
0.520592779496,0.35913524214
0.544292160613,0.525092225647
0.413666755216,0.423372071641
0.269143336385,0.242134988821
0.221057945482,0.185135301561
0.290601491599,0.258761175798
0.10923720266,0.0809106565758
0.419396979144,0.380712323791
0.277381547615,0.262572937423
0.474817176026,0.458182710214
0.232457824777,0.0874499226385
0.189950798487,0.209085491254
0.248483092812,0.252083757452
0.158350073072,0.168187262443
0.45737844309,0.45737844309
0.339666064,0.437435978992
0.141609500952,0.186842921396
0.224781157895,0.273637466125
0.310107121628,0.359669405293
0.590487640784,0.528651716961
0.0489490680812,0.149989691165
0.589648603084,0.592087658194
0.409210726585,0.232105906478
0.071664533761,0.247306914318
0.574778504809,0.433141761686
0.5734765241,0.538313281043
0.237809223241,0.413260991429
0.0783831031364,0.440481245773
0.404431314868,0.397855124575
0.0,0.432184170371
0.344678951239,0.332234654273
0.266674272919,0.209521061991
0.462364281268,0.460267133576
0.106174644903,0.116249724536
0.102165290169,0.208823727859
0.184810703185,0.0997795874761
0.109985699932,0.252528585853
0.648796568009,0.0
0.181752086761,0.19587132221
0.32161506453,0.290243538191
0.0684159431887,0.455379018195
0.424680816035,0.433569578793
0.245570982685,0.37263471503
0.494516124436,0.0
0.52004973238,0.43150277753
0.301039376769,0.461803735405
0.444751967081,0.404443892906
0.114923633429,0.164203727357
0.277174967128,0.273182366646
0.279469538598,0.296056151238
0.386962990586,0.386962990586
0.161338462727,0.267060847848
0.478562184315,0.405839695677
0.191912950139,0.161838798195
0.0697860008399,0.28817373493
0.438622522038,0.334564144931
0.406304171346,0.26673828319
0.145690244631,0.341183267627
0.363402572677,0.47232975206
0.226401156452,0.422819005358
0.0898173152076,0.232249041764
0.205110114167,0.0831858670008
0.347127800828,0.340854657106
0.172036546792,0.356549206451
0.362633809048,0.393198775689
0.425732042241,0.358662344135
0.21379882894,0.196029860137
0.234343862278,0.324367325881
0.254111037033,0.332863208177
0.542409852314,0.626560575588
0.185897987526,0.383220383657
0.281980300264,0.275995680486
0.565160774206,0.477781842851
0.502739402241,0.49039699523
0.336943110888,0.252633958456
0.0,0.366411302056
0.139155721036,0.251748002943
0.417139828558,0.384483577435
0.106720501585,0.448075177149
0.173138614154,0.0962372569874
0.413451951661,0.403542889379
0.545774645562,0.544584223593
0.387814774804,0.382592106309
0.548598197708,0.55898315363
0.390376827162,0.52829211806
0.526261009116,0.496867945494
0.530229228024,0.52051004665
0.100686630338,0.159283618117
0.512807417333,0.507992376548
0.52667685638,0.553574933344
0.140162259626,0.16541279995
0.0812121617252,0.0916854432773
0.411628825894,0.43703205489
0.0868118672731,0.190901145005
0.459779510656,0.39476083904
0.345610400465,0.206831175841
0.107497475702,0.123417536694
0.216246420884,0.259175592257
0.603675783136,0.593081595533
0.216327634773,0.346727311328
0.520292970077,0.520619987296
0.48071084866,0.344795509569
0.0393890551899,0.0878903930877
0.367539134182,0.266554320903
0.205391857954,0.0540835751759
0.283448360021,0.307948802239
0.243453913037,0.214374660027
0.389134651102,0.287164766023
0.58286522213,0.511666369992
0.309809162973,0.320177747133
0.187047572048,0.408135911065
0.151381088286,0.420650514864
0.405458069063,0.515042618636
0.324583406487,0.155444761459
0.0778560213288,0.0754699392105
0.374875344574,0.371089607537
0.35967939159,0.388601338022
0.410447370269,0.29202506302
0.187989637724,0.196211624363
0.264162303302,0.340971438991
0.289955586624,0.263512828322
0.164168065536,0.306507304901
0.359329469186,0.367993707161
0.388592731599,0.38570115987
0.376897592784,0.385280429132
0.238036083468,0.209819517255
0.110120801924,0.0537356754363
0.37369300824,0.369207240091
0.0254858233243,0.18643586821
0.537757202567,0.539813212511
0.266784907707,0.346788456903
0.396899235978,0.275939275231
0.331101679773,0.429519638676
0.502100227447,0.477573219066
0.132158178621,0.453030520342
0.0745690611912,0.0960304460278
0.165475699145,0.0
0.468806728558,0.491096625926
0.282440781156,0.245302070189
0.144853064307,0.191471691116
0.250684258645,0.197835872348
0.524933089301,0.507064409578
0.0384799945723,0.320482593605
0.251826478697,0.293519337121
0.389610922406,0.323676475402
0.285274580058,0.173357928181
0.300727814787,0.260732595641
0.35074054229,0.516895125804
0.237464154719,0.340102187147
0.36861586659,0.547206191042
0.510804420459,0.4097788994
0.336037492688,0.462508637289
0.275890779018,0.428519461463
0.625756162805,0.0
0.571104823493,0.473082482227
0.0358900802888,0.231832082789
0.374503139531,0.270580396209
0.163295872951,0.188923225846
0.165641523809,0.165817780666
0.0,0.0364994749084
0.302912782153,0.40445022079
0.0,0.130867311128
0.116953481333,0.316245116447
0.142942584463,0.195023123031
0.420206162733,0.365483037431
0.439868886206,0.473002413258
0.193611844921,0.138522505091
0.0981704113217,0.274943758319
0.695552402151,0.581202098005
0.188408212421,0.122014893053
0.0,0.179013401128
0.537956138919,0.593325247777
0.491068374509,0.358678671008
0.157117276526,0.147370579605
0.338465217752,0.286618342396
0.296233790148,0.301754594072
0.448122522694,0.448122522694
0.308257234863,0.150957205519
0.261306938842,0.127722179341
0.499826330572,0.407998341427
0.178678215624,0.336554502547
0.232919105567,0.313797551172
0.537654957817,0.52501026608
0.100552409358,0.188197732259
0.235101068054,0.188273728087
0.397474590612,0.371251424604
0.646065136818,0.453481950322
0.422234889334,0.4226832542
0.077433292124,0.257377824907
0.614751265476,0.635629510849
0.325254964437,0.326911144913
0.390105813602,0.269201155798
0.331377111001,0.31173283794
0.41549104986,0.415201556002
0.481036715641,0.446919667971
0.435338262794,0.580459931251
0.219524446126,0.359631767118
0.407103061011,0.404396603945
0.447881208992,0.303311630415
0.0291030870524,0.0922460328089
0.12163082614,0.333757377163
0.105084346333,0.235808381895
0.0,0.27526162448
0.170991362427,0.391478142767
0.294658172699,0.370064087426
0.440804680616,0.390595892821
0.345162405699,0.425495229736
0.418708430065,0.397700996929
0.239659254361,0.332161076035
0.0,0.0204537849865
0.120215140724,0.220562572833
0.480776302056,0.342218248609
0.353155150314,0.364275660421
0.328317573416,0.320811049536
0.243244558211,0.41487618323
0.103656421514,0.545265982261
0.467137303523,0.411301283493
0.168040537627,0.16823369983
0.0643362616334,0.226530168824
0.0,0.247174628464
0.315079152928,0.283001393766
0.249179804482,0.273097066282
0.0608597779017,0.313165873069
0.42466849661,0.192789866034
0.478962287595,0.407432388236
0.148648573524,0.108511123116
0.264802000714,0.249844249505
0.470058185931,0.373402030257
0.351231298335,0.353794028072
0.106098035749,0.270334921161
0.352112055557,0.343942080071
0.434633318332,0.49594160069
0.253048587304,0.32324854621
0.584876771123,0.553916767471
0.544486764421,0.579878810994
0.37355992644,0.244237149747
0.349648061215,0.196915993285
0.0257621941479,0.256252194672
0.165594857835,0.343589009713
0.238284832582,0.291414403031
0.0,0.236775860947
0.202983109619,0.332214009251
0.534111528628,0.625683434458
0.385048423972,0.410906578232
0.217959867009,0.290982432215
0.0503936412097,0.305709704404
0.243857524838,0.37168915997
0.474662010097,0.449614713145
0.0960635774282,0.349146016649
0.599113894003,0.0
0.558577401294,0.352023528599
0.344620175685,0.322867078869
0.142275073646,0.1740074561
0.305797440828,0.189030771809
0.0808974452915,0.170261933502
0.494227273699,0.569935635685
0.133875012101,0.201546402126
0.299068677288,0.270177098191
0.433248644647,0.402106156707
0.0375591854999,0.447334104058
0.444973924562,0.418913358332
0.352418121035,0.283280988253
0.560403091505,0.345335354557
0.263129852172,0.373498986176
0.189763656905,0.264006576911
0.584879649399,0.559309002471
0.516951247763,0.531034973189
0.195592471315,0.350503035842
0.472431591643,0.455035785893
0.440951076409,0.438474595573
0.111870505339,0.338020474465
0.254486578239,0.498342681849
0.102629233796,0.331863963834
0.222597222698,0.191484876013
0.125833502435,0.220682765394
0.254777831112,0.278480924325
0.141952402218,0.400880072017
0.446809352243,0.166732885647
0.216002016319,0.171047693166
0.261811171363,0.574847557852
0.466883848211,0.454615392639
0.135749546707,0.304737436314
0.503434270727,0.503434270727
0.430899274121,0.450009663654
0.0508433606493,0.210719701605
0.0929754436268,0.185212634043
0.549546717204,0.519367115982
0.585957844979,0.583860901146
0.426158251336,0.367189777287
0.393958085177,0.68640081969
0.122514961452,0.114770108844
0.342821125469,0.344767288957
0.355494696023,0.21420456652
0.298549056205,0.251233987207
0.322457530296,0.16410114352
0.23793409793,0.265203428271
0.526909269735,0.403001962273
0.176858665412,0.311714358656
0.180325694112,0.149778414185
0.545173557379,0.515242489219
0.755045163728,0.505170815093
0.189719138991,0.285451282916
0.46056565133,0.44402430431
0.036506662474,0.201459458021
0.149370555509,0.272233599131
0.291896834511,0.302026061078
0.699842423748,0.490879039525
